,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
34213,ILMN_2774340,0.977,0.73819099,0.342,-5.934480000000001,0.016,Ifit1,interferon-induced protein with tetratricopeptide repeats 1,IFIT1
229,ILMN_2981167,0.1705,0.00088866,4.44,-0.3699,0.9740000000000001,Ifit2,interferon-induced protein with tetratricopeptide repeats 2,IFIT2
109,ILMN_1230458,0.1097,0.00026758,5.17,0.68471,0.7659999999999999,Ifit3,interferon-induced protein with tetratricopeptide repeats 3,IFIT3
15,ILMN_2658501,0.0543,1.919e-05,6.95,2.8881900000000003,0.6459999999999999,Ifitm3,interferon induced transmembrane protein 3,IFITM3
11568,ILMN_1222758,0.8464,0.21624635,-1.31,-5.18315,-0.058,Ifnar1,interferon (alpha and beta) receptor 1,IFNAR1
25400,ILMN_2651575,0.9468,0.53118373,-0.6459999999999999,-5.78529,-0.034,Ifngr1,interferon gamma receptor 1,IFNGR1
821,ILMN_2784272,0.3118,0.00565969,-3.39,-2.0305,-0.26,Ifngr2,interferon gamma receptor 2,IFNGR2
34217,ILMN_2736762,0.977,0.73837621,-0.342,-5.93457,-0.028,Ifrd2,interferon-related developmental regulator 2,IFRD2
17964,ILMN_2847618,0.9035,0.35847826,0.956,-5.54585,0.072,Ift20,intraflagellar transport 20,IFT20
2321,ILMN_2637398,0.5242,0.02688338,2.54,-3.42823,0.106,Ift22,intraflagellar transport 22,IFT22
22615,ILMN_2679711,0.9304,0.46485697,0.7559999999999999,-5.70982,0.054,Ift27,intraflagellar transport 27,IFT27
10681,ILMN_1236344,0.8351,0.19699954,-1.37,-5.11177,-0.076,Ift43,intraflagellar transport 43,IFT43
40017,ILMN_2667894,0.9895,0.87477615,-0.161,-5.98077,-0.01,Ift46,intraflagellar transport 46,IFT46
6505,ILMN_2665841,0.7544,0.10842402,-1.74,-4.63237,-0.062,Ift57,intraflagellar transport 57,IFT57
9413,ILMN_1254446,0.8191,0.1702974,-1.46,-4.99809,-0.074,Ift74,intraflagellar transport 74,IFT74
19401,ILMN_1247819,0.9111,0.39059133,0.892,-5.602119999999999,0.042,Ift80,intraflagellar transport 80,IFT80
31193,ILMN_2634702,0.9672,0.66640462,0.442,-5.89503,0.054,Ift81,intraflagellar transport 81,IFT81
2972,ILMN_2772847,0.5973,0.03924966,2.32,-3.76217,0.102,Ift88,intraflagellar transport 88,IFT88
10666,ILMN_2652384,0.8344,0.19664149,1.37,-5.11037,0.09,Igbp1,immunoglobulin (CD79A) binding protein 1,IGBP1
1766,ILMN_1249824,0.4828,0.0188544,-2.73,-3.11235,-0.266,Igf1r,insulin-like growth factor I receptor,IGF1R
201,ILMN_2597769,0.1568,0.00069955,-4.58,-0.1578,-0.292,Igf2,insulin-like growth factor 2,IGF2
13289,ILMN_2595622,0.8652,0.25397346,-1.2,-5.30342,-0.06,Igf2bp1,insulin-like growth factor 2 mRNA binding protein 1,IGF2BP1
4874,ILMN_2931096,0.6988,0.07523324,1.96,-4.32523,0.092,Igf2r,insulin-like growth factor 2 receptor,IGF2R
38790,ILMN_2727503,0.988,0.84651888,-0.198,-5.9740400000000005,-0.016,Igfbp3,insulin-like growth factor binding protein 3,IGFBP3
13801,ILMN_2694955,0.8728,0.26602207,1.17,-5.33734,0.11,Igfbp4,insulin-like growth factor binding protein 4,IGFBP4
17746,ILMN_2682613,0.9022,0.35361503,-0.9670000000000001,-5.53672,-0.136,Igfbp5,insulin-like growth factor binding protein 5,IGFBP5
19583,ILMN_2689790,0.9122,0.39486259,-0.884,-5.60911,-0.08,Igfbp6,insulin-like growth factor binding protein 6,IGFBP6
12606,ILMN_2764588,0.8585,0.23913285,-1.24,-5.25885,-0.126,Igfbp7,insulin-like growth factor binding protein 7,IGFBP7
25018,ILMN_2692657,0.945,0.52218635,-0.66,-5.77602,-0.024,Ighmbp2,immunoglobulin mu binding protein 2,IGHMBP2
47,ILMN_2660505,0.057999999999999996,6.487e-05,-6.09,1.89218,-0.568,Igsf1,"immunoglobulin superfamily, member 1",IGSF1
12533,ILMN_1248796,0.8582,0.23759598,1.25,-5.25404,0.05,Igsf11,"immunoglobulin superfamily, member 11",IGSF11
3963,ILMN_1229553,0.6516,0.0570727,-2.11,-4.08826,-0.084,Igsf3,"immunoglobulin superfamily, member 3",IGSF3
4799,ILMN_2919999,0.695,0.07367409,1.97,-4.3074,0.064,Igsf5,"immunoglobulin superfamily, member 5",IGSF5
29129,ILMN_1243523,0.9596,0.61740855,0.513,-5.86113,0.02,Igsf9,"immunoglobulin superfamily, member 9",IGSF9
5895,ILMN_2707298,0.7367,0.09608617,1.81,-4.53177,0.11,Ik,IK cytokine,IK
5475,ILMN_1255564,0.7245,0.08763701,1.87,-4.45448,0.074,Ikbip,IKBKB interacting protein,IKBIP
25754,ILMN_1253294,0.9481,0.53937975,-0.633,-5.7935,-0.06,Ikbkap,"inhibitor of kappa light polypeptide enhancer in B cells, kinase complex-associated protein",IKBKAP
3305,ILMN_1238472,0.6145,0.04486149,-2.25,-3.8791300000000004,-0.098,Ikbkb,inhibitor of kappaB kinase beta,IKBKB
9723,ILMN_1217123,0.8244,0.17713783,-1.44,-5.02907,-0.064,Ikzf2,IKAROS family zinc finger 2,IKZF2
2590,ILMN_2963412,0.5579999999999999,0.03193168,2.44,-3.58054,0.192,Ikzf5,IKAROS family zinc finger 5,IKZF5
10767,ILMN_1256085,0.8370000000000001,0.19903469,-1.36,-5.1197,-0.11199999999999999,Il10rb,"interleukin 10 receptor, beta",IL10RB
20598,ILMN_1252489,0.9192,0.41824169,-0.84,-5.6455400000000004,-0.028,Il17b,interleukin 17B,IL17B
8222,ILMN_2655024,0.7923,0.14391508,1.57,-4.86388,0.07,Il17ra,interleukin 17 receptor A,IL17RA
20350,ILMN_2477962,0.9177,0.41254684,-0.85,-5.63695,-0.058,Il18bp,interleukin 18 binding protein,IL18BP
18774,ILMN_1231125,0.9084,0.37667732,-0.92,-5.5785599999999995,-0.046,Il1r1,"interleukin 1 receptor, type I",IL1R1
24565,ILMN_1243228,0.943,0.51175561,-0.677,-5.7649099999999995,-0.026,Il1rap,interleukin 1 receptor accessory protein,IL1RAP
37367,ILMN_1259747,0.9839,0.81197087,-0.243,-5.96385,-0.014,Il33,interleukin 33,IL33
38301,ILMN_2452075,0.9863,0.83426013,-0.214,-5.97067,-0.008,Il6st,interleukin 6 signal transducer,IL6ST
4686,ILMN_1255013,0.6916,0.07158559,-1.98,-4.28287,-0.114,Ilf3,interleukin enhancer binding factor 3,ILF3
3658,ILMN_2842137,0.6392,0.05166753,-2.17,-4.0021,-0.168,Ilk,integrin linked kinase,ILK
15285,ILMN_2727893,0.8836,0.298302,1.09,-5.4195199999999994,0.052,Ilkap,integrin-linked kinase-associated serine/threonine phosphatase 2C,ILKAP
1482,ILMN_2844370,0.4425,0.01449833,2.87,-2.87716,0.136,Ilvbl,ilvB (bacterial acetolactate synthase)-like,ILVBL
4291,ILMN_1241237,0.6675,0.06329548,-2.05,-4.17744,-0.10800000000000001,Immt,"inner membrane protein, mitochondrial",IMMT
9018,ILMN_2593208,0.8116,0.1616888,1.5,-4.95704,0.09,Imp3,"IMP3, U3 small nucleolar ribonucleoprotein",IMP3
960,ILMN_2724643,0.349,0.00741325,3.24,-2.2738099999999997,0.136,Imp4,"IMP4, U3 small nucleolar ribonucleoprotein",IMP4
34089,ILMN_2718157,0.9766,0.73535162,-0.34600000000000003,-5.93314,-0.016,Impa1,inositol (myo)-1(or 4)-monophosphatase 1,IMPA1
9084,ILMN_1244086,0.8136,0.16331293,-1.49,-4.96497,-0.11800000000000001,Impa2,inositol (myo)-1(or 4)-monophosphatase 2,IMPA2
4073,ILMN_2588398,0.6575,0.05916272,2.09,-4.1193,0.11,Impdh2,inosine 5'-phosphate dehydrogenase 2,IMPDH2
29434,ILMN_1246435,0.9617,0.62515305,-0.502,-5.8669,-0.018,Impg2,interphotoreceptor matrix proteoglycan 2,IMPG2
16328,ILMN_2836494,0.8927,0.32195323,1.03,-5.47286,0.042,Ina,"internexin neuronal intermediate filament protein, alpha",INA
7863,ILMN_1216213,0.7868,0.13664279,-1.6,-4.82199,-0.10400000000000001,Incenp,inner centromere protein,INCENP
28659,ILMN_1254882,0.9578,0.60625776,0.53,-5.85255,0.018,Ing1,"inhibitor of growth family, member 1",ING1
11386,ILMN_2673064,0.8432,0.2120835,1.32,-5.16836,0.08,Ing2,"inhibitor of growth family, member 2",ING2
8874,ILMN_2685695,0.8101,0.15880604,1.51,-4.942740000000001,0.076,Ing3,"inhibitor of growth family, member 3",ING3
10204,ILMN_2652572,0.8299,0.1873124,-1.4,-5.0727,-0.078,Ing4,"inhibitor of growth family, member 4",ING4
26100,ILMN_1239270,0.9487,0.54690309,-0.621,-5.80083,-0.032,Inha,inhibin alpha,INHA
44506,ILMN_2868220,0.9943,0.97732597,0.029,-5.99357,0.002,Inhba,inhibin beta-A,INHBA
5907,ILMN_2915166,0.7367,0.09622122,1.81,-4.53294,0.182,Ino80b,INO80 complex subunit B,INO80B
2640,ILMN_2946873,0.5653,0.03296932,2.42,-3.60877,0.156,Ino80c,INO80 complex subunit C,INO80C
19305,ILMN_2685061,0.9109,0.3884683,-0.8959999999999999,-5.5986,-0.17,Ino80d,INO80 complex subunit D,INO80D
3112,ILMN_2876560,0.6045,0.04159025,-2.29,-3.81294,-0.136,Ino80e,INO80 complex subunit E,INO80E
2062,ILMN_1219696,0.5028,0.02295197,2.62,-3.2877400000000003,0.12,Inpp4a,"inositol polyphosphate-4-phosphatase, type I",INPP4A
13631,ILMN_2854354,0.8692,0.26171899,-1.18,-5.32545,-0.07,Inpp4b,"inositol polyphosphate-4-phosphatase, type II",INPP4B
15477,ILMN_2717861,0.8849,0.30251187,1.08,-5.4294,0.088,Inpp5a,inositol polyphosphate-5-phosphatase A,INPP5A
13510,ILMN_1236911,0.8687,0.2594144,1.19,-5.318980000000001,0.048,Inpp5b,inositol polyphosphate-5-phosphatase B,INPP5B
20681,ILMN_2959191,0.9195,0.42024427,-0.836,-5.6485199999999995,-0.056,Inpp5d,inositol polyphosphate-5-phosphatase D,INPP5D
3523,ILMN_2619389,0.6324,0.04923972,-2.2,-3.9602800000000005,-0.11800000000000001,Inpp5f,inositol polyphosphate-5-phosphatase F,INPP5F
12374,ILMN_3008586,0.8566,0.23414468,1.26,-5.24311,0.086,Inpp5j,inositol polyphosphate 5-phosphatase J,INPP5J
64,ILMN_2620913,0.0682,9.794e-05,-5.81,1.54608,-0.266,Inppl1,inositol polyphosphate phosphatase-like 1,INPPL1
25862,ILMN_2690256,0.9484,0.5418534,-0.629,-5.79593,-0.042,Insig2,insulin induced gene 2,INSIG2
7332,ILMN_1242794,0.7755,0.12560081,1.65,-4.753419999999999,0.10800000000000001,Insr,insulin receptor,INSR
5424,ILMN_1234132,0.7225,0.08660860000000001,-1.87,-4.44453,-0.094,Ints10,integrator complex subunit 10,INTS10
11782,ILMN_1239634,0.8492,0.22099186,1.29,-5.19961,0.06,Ints2,integrator complex subunit 2,INTS2
459,ILMN_2952587,0.2229,0.00226466,-3.9,-1.2057799999999999,-0.166,Ints5,integrator complex subunit 5,INTS5
6383,ILMN_2664073,0.7484,0.10551635,1.76,-4.60982,0.076,Invs,inversin,INVS
26234,ILMN_2665131,0.9493,0.55019306,0.615,-5.80398,0.054,Ip6k1,inositol hexaphosphate kinase 1,IP6K1
22211,ILMN_3132262,0.9274,0.45498726,-0.773,-5.69706,-0.048,Ip6k2,inositol hexaphosphate kinase 2,IP6K2
4460,ILMN_1238179,0.6765,0.06665015,-2.03,-4.221769999999999,-0.098,Ipmk,inositol polyphosphate multikinase,IPMK
5640,ILMN_2617265,0.7311,0.0911745,-1.84,-4.487769999999999,-0.11599999999999999,Ipo13,importin 13,IPO13
1118,ILMN_1221892,0.3802,0.00939531,-3.11,-2.48726,-0.18600000000000003,Ipo7,importin 7,IPO7
12118,ILMN_1235337,0.8534,0.22844736,-1.27,-5.22463,-0.11800000000000001,Ipo9,importin 9,IPO9
5183,ILMN_1237651,0.7088,0.0811495,-1.91,-4.3895,-0.142,Ipp,IAP promoted placental gene,IPP
3270,ILMN_2757838,0.6137,0.04439457,2.26,-3.87,0.096,Ippk,"inositol 1,3,4,5,6-pentakisphosphate 2-kinase",IPPK
2752,ILMN_2635348,0.5794,0.03522544,-2.39,-3.6671,-0.172,Iqcb1,IQ calmodulin-binding motif containing 1,IQCB1
3208,ILMN_2654495,0.6105,0.0432662,-2.27,-3.8475,-0.21,Iqgap1,IQ motif containing GTPase activating protein 1,IQGAP1
5492,ILMN_2518457,0.7247,0.08791843,-1.86,-4.45718,-0.088,Irak1,interleukin-1 receptor-associated kinase 1,IRAK1
14326,ILMN_2672136,0.8785,0.27799705,-1.14,-5.36921,-0.062,Irak4,interleukin-1 receptor-associated kinase 4,IRAK4
12686,ILMN_1225719,0.8594,0.24082098,1.24,-5.26409,0.08,Ireb2,iron responsive element binding protein 2,IREB2
8461,ILMN_2599782,0.8009999999999999,0.14969713,1.54,-4.8955400000000004,0.17800000000000002,Irf1,interferon regulatory factor 1,IRF1
10648,ILMN_1251696,0.8344,0.19626292,1.37,-5.10888,0.122,Irf2,interferon regulatory factor 2,IRF2
4123,ILMN_1228568,0.6622,0.06041533,2.08,-4.13736,0.11800000000000001,Irf2bp1,interferon regulatory factor 2 binding protein 1,IRF2BP1
9615,ILMN_2731379,0.8232,0.17482508,1.45,-5.01875,0.076,Irf2bpl,interferon regulatory factor 2 binding protein-like,IRF2BPL
8679,ILMN_1224505,0.8073,0.1547792,-1.52,-4.92226,-0.1,Irf3,interferon regulatory factor 3,IRF3
18091,ILMN_1216279,0.9059,0.36197234,-0.9490000000000001,-5.552309999999999,-0.044,Irf6,interferon regulatory factor 6,IRF6
8580,ILMN_2756157,0.8047,0.15250968,1.53,-4.91045,0.076,Irgq,"immunity-related GTPase family, Q",IRGQ
41079,ILMN_1248206,0.9911,0.89925381,-0.129,-5.98546,-0.008,Irs1,insulin receptor substrate 1,IRS1
1979,ILMN_2776909,0.4981,0.02178896,-2.65,-3.24142,-0.54,Irx3,Iroquois related homeobox 3,IRX3
37726,ILMN_2739872,0.9847,0.82046172,-0.23199999999999998,-5.966559999999999,-0.03,Irx4,Iroquois related homeobox 4 (Drosophila),IRX4
663,ILMN_2650603,0.27,0.00396381,-3.59,-1.70944,-0.20600000000000002,Irx5,Iroquois related homeobox 5 (Drosophila),IRX5
1667,ILMN_2888842,0.4713,0.01736985,-2.78,-3.03903,-0.188,Isca1,iron-sulfur cluster assembly 1,ISCA1
21502,ILMN_1240205,0.9223,0.43797338,0.8029999999999999,-5.67402,0.092,Isca2,iron-sulfur cluster assembly 2,ISCA2
16887,ILMN_1234425,0.8962,0.33449609,1.01,-5.49912,0.052,Iscu,iron-sulfur cluster assembly enzyme,ISCU
424,ILMN_1256257,0.2139,0.00201812,3.97,-1.10232,0.732,Isg15,ISG15 ubiquitin-like modifier,ISG15
35963,ILMN_2727472,0.9799,0.77836494,-0.28800000000000003,-5.9518,-0.012,Isl1,"ISL1 transcription factor, LIM/homeodomain",ISL1
913,ILMN_2444201,0.3375,0.00681414,-3.29,-2.19785,-0.214,Ispd,isoprenoid synthase domain containing,ISPD
5736,ILMN_2828838,0.7366,0.09332038,-1.83,-4.5073,-0.078,Isy1,ISY1 splicing factor homolog,ISY1
12009,ILMN_1228752,0.8523,0.22617166,-1.28,-5.2171,-0.086,Isyna1,myo-inositol 1-phosphate synthase A1,ISYNA1
29132,ILMN_2732919,0.9596,0.61749816,-0.513,-5.8612,-0.026,Itfg1,integrin alpha FG-GAP repeat containing 1,ITFG1
23814,ILMN_2967445,0.9390000000000001,0.49384706,0.7070000000000001,-5.7449,0.05,Itga1,integrin alpha 1,ITGA1
23790,ILMN_2701778,0.9389,0.49342088,-0.7070000000000001,-5.74441,-0.076,Itga11,integrin alpha 11,ITGA11
32755,ILMN_2670172,0.9715,0.70280459,-0.391,-5.91646,-0.036,Itga5,integrin alpha 5 (fibronectin receptor alpha),ITGA5
13175,ILMN_2451942,0.8643,0.25149986,-1.21,-5.29622,-0.068,Itga7,integrin alpha 7,ITGA7
15829,ILMN_2789077,0.8892,0.31089158,-1.06,-5.44857,-0.058,Itgb1,integrin beta 1 (fibronectin receptor beta),ITGB1
13032,ILMN_1213848,0.8637,0.24862754,-1.22,-5.28774,-0.132,Itgb1bp1,integrin beta 1 binding protein 1,ITGB1BP1
26029,ILMN_2853166,0.9484,0.54537243,-0.623,-5.79936,-0.054,Itgb1bp2,integrin beta 1 binding protein 2,ITGB1BP2
8710,ILMN_1213858,0.8081,0.15554922,-1.52,-4.92622,-0.11800000000000001,Itgb3bp,integrin beta 3 binding protein (beta3-endonexin),ITGB3BP
11866,ILMN_2663613,0.851,0.22302444,1.29,-5.20653,0.128,Itgb5,integrin beta 5,ITGB5
17837,ILMN_2782082,0.9027,0.35561538,0.9620000000000001,-5.5405,0.17,Itm2b,integral membrane protein 2B,ITM2B
19666,ILMN_1259292,0.9122,0.39625853,0.8809999999999999,-5.61137,0.036,Itpa,inosine triphosphatase (nucleoside triphosphate pyrophosphatase),ITPA
11013,ILMN_2438338,0.8389,0.20419659,-1.35,-5.13938,-0.158,Itpkb,"inositol 1,4,5-trisphosphate 3-kinase B",ITPKB
10826,ILMN_2648200,0.8371,0.20015903,-1.36,-5.12403,-0.102,Itpkc,"inositol 1,4,5-trisphosphate 3-kinase C",ITPKC
413,ILMN_1230357,0.2115,0.00194039,-3.99,-1.0670899999999999,-0.23600000000000002,Itpr1,"inositol 1,4,5-trisphosphate receptor 1",ITPR1
21073,ILMN_1222452,0.9202,0.42854464,-0.821,-5.66066,-0.026,Itpr2,"inositol 1,4,5-triphosphate receptor 2",ITPR2
34251,ILMN_1228385,0.977,0.7391189,-0.341,-5.93492,-0.022,Itpr3,"inositol 1,4,5-triphosphate receptor 3",ITPR3
19858,ILMN_1244277,0.914,0.40086279999999996,0.872,-5.61875,0.034,Itsn1,intersectin 1 (SH3 domain protein 1A),ITSN1
30128,ILMN_1213518,0.9648,0.64205527,-0.47700000000000004,-5.87894,-0.018,Ivd,isovaleryl coenzyme A dehydrogenase,IVD
13101,ILMN_1257695,0.8643,0.2502094,1.21,-5.29242,0.06,Ivns1abp,influenza virus NS1A binding protein,IVNS1ABP
1590,ILMN_2674060,0.4558,0.01602558,2.82,-2.96693,0.138,Iws1,IWS1 homolog (S. cerevisiae),IWS1
397,ILMN_2707137,0.2112,0.00185647,-4.02,-1.02745,-0.198,Jade1,jade family PHD finger 1,JADE1
33171,ILMN_1257077,0.9739,0.71365171,0.376,-5.92227,0.018,Jag1,jagged 1,JAG1
805,ILMN_1213278,0.3093,0.00550899,-3.41,-2.00616,-0.23800000000000002,Jak1,Janus kinase 1,JAK1
753,ILMN_1245579,0.2975,0.00496598,3.46,-1.9126,0.17,Jak2,Janus kinase 2,JAK2
19257,ILMN_1219155,0.9108,0.38736835,0.898,-5.596769999999999,0.058,Jak3,Janus kinase 3,JAK3
27546,ILMN_1256680,0.9554,0.58149392,-0.5670000000000001,-5.83225,-0.028,Jakmip2,janus kinase and microtubule interacting protein 2,JAKMIP2
6732,ILMN_2633439,0.7577,0.11270334,1.72,-4.66439,0.11,Jam3,junction adhesion molecule 3,JAM3
7470,ILMN_2663585,0.7762,0.12811514,-1.64,-4.7696,-0.094,Jdp2,Jun dimerization protein 2,JDP2
33748,ILMN_2896492,0.9752,0.72705189,-0.358,-5.9291,-0.022,Jmjd8,jumonji domain containing 8,JMJD8
24857,ILMN_1227824,0.9433,0.5179035,0.667,-5.77151,0.052,Josd1,Josephin domain containing 1,JOSD1
7116,ILMN_2667614,0.7686,0.1208298,1.68,-4.7217,0.158,Josd2,Josephin domain containing 2,JOSD2
20633,ILMN_2585867,0.9195,0.41920347,0.838,-5.64698,0.132,Jph1,junctophilin 1,JPH1
3547,ILMN_2628876,0.6324,0.04955409,-2.19,-3.96581,-0.12,Jph2,junctophilin 2,JPH2
31288,ILMN_1234831,0.9672,0.66883471,0.439,-5.89655,0.018,Jrk,jerky,JRK
3871,ILMN_1226138,0.6487,0.05549382,2.13,-4.064,0.086,Jtb,jumping translocation breakpoint,JTB
43093,ILMN_2646625,0.9935,0.95007889,-0.064,-5.99191,-0.008,Jun,jun proto-oncogene,JUN
17162,ILMN_1254833,0.8988,0.34069519,0.9940000000000001,-5.51162,0.052,Junb,jun B proto-oncogene,JUNB
2939,ILMN_2448137,0.595,0.03864745,-2.33,-3.7486,-0.11,Jup,junction plakoglobin,JUP
4142,ILMN_1223181,0.6622,0.06064436,2.08,-4.140619999999999,0.076,Kalrn,"kalirin, RhoGEF kinase",KALRN
9166,ILMN_2625058,0.8154,0.16509842,-1.48,-4.97359,-0.162,Kansl2,KAT8 regulatory NSL complex subunit 2,KANSL2
20470,ILMN_2648230,0.9186,0.4153321,0.845,-5.64117,0.042,Kars,lysyl-tRNA synthetase,KARS
18015,ILMN_2652749,0.9048,0.36002003,0.953,-5.54871,0.044,Kat2a,K(lysine) acetyltransferase 2A,KAT2A
17334,ILMN_2839973,0.8998,0.34454559,0.986,-5.51924,0.06,Kat5,K(lysine) acetyltransferase 5,KAT5
13974,ILMN_2648416,0.8747,0.27009891,-1.16,-5.34839,-0.102,Kat6a,K(lysine) acetyltransferase 6A,KAT6A
27611,ILMN_2665161,0.9554,0.58281582,0.565,-5.8333699999999995,0.03,Kat7,K(lysine) acetyltransferase 7,KAT7
21145,ILMN_2765970,0.9207,0.42996481,0.818,-5.6627,0.038,Katna1,katanin p60 (ATPase-containing) subunit A1,KATNA1
20431,ILMN_2955395,0.9184,0.41454171,0.846,-5.63998,0.04,Katnb1,katanin p80 (WD40-containing) subunit B 1,KATNB1
5335,ILMN_2710176,0.7166,0.08447719,1.89,-4.4235,0.07,Kazald1,Kazal-type serine peptidase inhibitor domain 1,KAZALD1
11227,ILMN_1219025,0.8418,0.20874104,1.33,-5.15624,0.062,Kazn,"kazrin, periplakin interacting protein",KAZN
4763,ILMN_2824593,0.6945,0.07309997,1.97,-4.300730000000001,0.074,Kbtbd2,kelch repeat and BTB (POZ) domain containing 2,KBTBD2
21439,ILMN_2806290,0.922,0.43664735,0.8059999999999999,-5.6721699999999995,0.056,Kbtbd4,kelch repeat and BTB (POZ) domain containing 4,KBTBD4
5246,ILMN_3161906,0.7126,0.08267129,-1.9,-4.40523,-0.102,Kbtbd6,kelch repeat and BTB (POZ) domain containing 6,KBTBD6
36364,ILMN_2706896,0.9813,0.78806666,0.275,-5.9555,0.014,Kcna4,"potassium voltage-gated channel, shaker-related subfamily, member 4",KCNA4
4631,ILMN_1259851,0.687,0.07029145,1.99,-4.26729,0.41600000000000004,Kcna5,"potassium voltage-gated channel, shaker-related subfamily, member 5",KCNA5
8138,ILMN_3162587,0.7909,0.14220909,1.58,-4.85427,0.046,Kcna6,"potassium voltage-gated channel, shaker-related, subfamily, member 6",KCNA6
39388,ILMN_2724785,0.9892,0.86061059,0.18,-5.97757,0.01,Kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",KCNAB2
34686,ILMN_2681742,0.9787,0.74998812,0.326,-5.93991,0.018,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3",KCNC3
34518,ILMN_2754136,0.9783,0.74582616,-0.332,-5.93803,-0.016,Kcnd3,"potassium voltage-gated channel, Shal-related family, member 3",KCND3
19209,ILMN_2759207,0.9101,0.38609467,-0.9009999999999999,-5.59464,-0.114,Kcne1,"potassium voltage-gated channel, Isk-related subfamily, member 1",KCNE1
22530,ILMN_1256894,0.93,0.46287651,-0.759,-5.70729,-0.046,Kcne4,"potassium voltage-gated channel, Isk-related subfamily, gene 4",KCNE4
482,ILMN_1244402,0.231,0.00247496,-3.85,-1.28555,-0.39399999999999996,Kcnh2,"potassium voltage-gated channel, subfamily H (eag-related), member 2",KCNH2
14619,ILMN_1241732,0.8794,0.28407088,-1.12,-5.38473,-0.046,Kcnh7,"potassium voltage-gated channel, subfamily H (eag-related), member 7",KCNH7
517,ILMN_3124037,0.2379,0.0027214,-3.8,-1.37089,-0.336,Kcnip2,Kv channel-interacting protein 2,KCNIP2
16355,ILMN_1237698,0.8927,0.32264502,1.03,-5.47434,0.036,Kcnip4,Kv channel interacting protein 4,KCNIP4
5533,ILMN_2770367,0.7291,0.08912721,-1.86,-4.4686699999999995,-0.192,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",KCNJ11
35359,ILMN_2695900,0.9791,0.76483422,-0.306,-5.946330000000001,-0.058,Kcnj12,"potassium inwardly-rectifying channel, subfamily J, member 12",KCNJ12
26717,ILMN_2875048,0.9518,0.5616604000000001,-0.598,-5.814690000000001,-0.044,Kcnj2,"potassium inwardly-rectifying channel, subfamily J, member 2",KCNJ2
35317,ILMN_2460611,0.9791,0.76412671,-0.307,-5.94603,-0.018,Kcnj3,"potassium inwardly-rectifying channel, subfamily J, member 3",KCNJ3
16277,ILMN_3005071,0.8917,0.32063307,1.04,-5.47002,0.064,Kcnj4,"potassium inwardly-rectifying channel, subfamily J, member 4",KCNJ4
1809,ILMN_2570036,0.484,0.01934674,2.72,-3.13537,0.27399999999999997,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",KCNJ5
36,ILMN_1253409,0.057999999999999996,5.3299999999999995e-05,-6.22,2.05558,-0.34600000000000003,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",KCNJ8
3945,ILMN_3009501,0.6506,0.05669585,-2.12,-4.08253,-0.092,Kcnk1,"potassium channel, subfamily K, member 1",KCNK1
11900,ILMN_2593787,0.851,0.22387966,1.29,-5.20942,0.082,Kcnk13,"potassium channel, subfamily K, member 13",KCNK13
7114,ILMN_2669487,0.7686,0.12082649,-1.68,-4.72168,-0.45399999999999996,Kcnk3,"potassium channel, subfamily K, member 3",KCNK3
13318,ILMN_1214965,0.8665,0.25492925,1.2,-5.30619,0.05,Kcnmb1,"potassium large conductance calcium-activated channel, subfamily M, beta member 1",KCNMB1
10527,ILMN_3028187,0.8336,0.19385687,-1.38,-5.09934,-0.054,Kcnmb4,"potassium large conductance calcium-activated channel, subfamily M, beta member 4",KCNMB4
12747,ILMN_2664556,0.8594,0.24218573,-1.23,-5.26829,-0.10800000000000001,Kcnn1,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1",KCNN1
23113,ILMN_1237984,0.934,0.47678269,0.735,-5.72467,0.034,Kcnq1,"potassium voltage-gated channel, subfamily Q, member 1",KCNQ1
685,ILMN_1229344,0.2782,0.00421455,-3.55,-1.7647099999999998,-0.14400000000000002,Kcnq3,"potassium voltage-gated channel, subfamily Q, member 3",KCNQ3
6058,ILMN_2798606,0.7398,0.09899355,-1.79,-4.55668,-0.068,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5",KCNQ5
5038,ILMN_2755483,0.7047,0.07845375,-1.93,-4.36086,-0.156,Kctd1,potassium channel tetramerisation domain containing 1,KCTD1
4331,ILMN_2720611,0.6697,0.06407621,2.05,-4.18797,0.098,Kctd11,potassium channel tetramerisation domain containing 11,KCTD11
26178,ILMN_2655869,0.9493,0.54898198,-0.617,-5.80283,-0.028,Kctd15,potassium channel tetramerisation domain containing 15,KCTD15
27176,ILMN_1224318,0.9544,0.57284076,0.58,-5.824730000000001,0.1,Kctd3,potassium channel tetramerisation domain containing 3,KCTD3
14125,ILMN_1239815,0.8761,0.27336683,1.15,-5.3571,0.078,Kctd5,potassium channel tetramerisation domain containing 5,KCTD5
10596,ILMN_1247335,0.8339,0.19515278,1.38,-5.1045,0.064,Kctd6,potassium channel tetramerisation domain containing 6,KCTD6
