,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
3165,ILMN_1360584,8.8e-09,1.24e-09,-12.152417,11.910781,-0.67384397,Nckipsd,NCK interacting protein with SH3 domain,NCKIPSD
22188,ILMN_1360147,0.958,0.9440000000000001,-0.07145900000000001,-8.080525,-0.02456656,Ncl,nucleolin,NCL
58,ILMN_1371107,1.18e-14,3.1e-17,-36.821963000000004,29.859453000000002,-3.50026659,Ncln,nicalin,NCLN
2830,ILMN_1373997,3.75e-09,4.72e-10,-12.960786,12.917993,-0.68641493,Ncoa1,nuclear receptor coactivator 1,NCOA1
10905,ILMN_1367018,0.0128,0.00618,3.138364,-3.9943739999999996,0.19374229999999998,Ncoa2,nuclear receptor coactivator 2,NCOA2
21434,ILMN_1369748,0.86,0.8190000000000001,0.232582,-8.054611999999999,0.009372499999999999,Ncoa5,nuclear receptor coactivator 5,NCOA5
14032,ILMN_1362092,0.0988,0.0616,2.006318,-6.175399,0.13719378,Ncoa6,nuclear receptor coactivator 6,NCOA6
1906,ILMN_1357958,2.75e-10,2.33e-11,-15.78006,16.054938,-1.78002967,Ncor1,nuclear receptor co-repressor 1,NCOR1
15121,ILMN_1369336,0.161,0.10800000000000001,-1.6976,-6.676205,-0.24590137,Ncs1,neuronal calcium sensor 1,NCS1
4730,ILMN_1361918,5.58e-07,1.1699999999999999e-07,-8.851258999999999,7.156566000000001,-0.75005853,Ncstn,nicastrin,NCSTN
15380,ILMN_1368592,0.18,0.12300000000000001,-1.626379,-6.783589999999999,-0.09723997,Ndc1,NDC1 transmembrane nucleoporin,NDC1
1026,ILMN_1368871,1.41e-11,6.430000000000001e-13,-19.844892,19.781814999999998,-1.99656194,Nde1,nudE neurodevelopment protein 1,NDE1
4851,ILMN_1363106,7.66e-07,1.65e-07,-8.632982,6.800007000000001,-1.32400785,Ndel1,nudE neurodevelopment protein 1-like 1,NDEL1
1618,ILMN_1650482,1.1599999999999999e-10,8.349999999999999e-12,-16.857429,17.122783,-2.12048762,Ndfip1,Nedd4 family interacting protein 1,NDFIP1
4610,ILMN_1361407,4.2299999999999996e-07,8.660000000000001e-08,-9.04732,7.471913000000001,-0.91449171,Ndfip2,Nedd4 family interacting protein 2,NDFIP2
7526,ILMN_1358752,0.000192,6.409999999999999e-05,-5.31111,0.615632,-0.68550329,Ndn,"necdin, MAGE family member",NDN
8928,ILMN_2040297,0.00156,0.0006190000000000001,-4.217768,-1.696609,-0.51066705,Ndrg1,N-myc downstream regulated 1,NDRG1
1934,ILMN_1356551,3e-10,2.5800000000000004e-11,-15.677667000000001,15.950026999999999,-2.02787899,Ndrg2,NDRG family member 2,NDRG2
9717,ILMN_2040322,0.00411,0.0017699999999999999,3.723523,-2.756801,0.30479153,Ndrg3,NDRG family member 3,NDRG3
3964,ILMN_1365550,7.98e-08,1.4e-08,-10.292949,9.371955999999999,-2.29328705,Ndrg4,NDRG family member 4,NDRG4
14805,ILMN_1360817,0.142,0.0935,1.780625,-6.546981,0.0845496,Ndst1,N-deacetylase and N-sulfotransferase 1,NDST1
4837,ILMN_1350827,7.37e-07,1.58e-07,-8.659231,6.843194,-0.72263727,Ndufa1,NADH:ubiquinone oxidoreductase subunit A1,NDUFA1
762,ILMN_1351305,4.269999999999999e-12,1.45e-13,-21.800839,21.32214,-3.38915511,Ndufa11,NADH:ubiquinone oxidoreductase subunit A11,NDUFA11
3029,ILMN_1360139,6.32e-09,8.500000000000001e-10,-12.461756,12.302582000000001,-1.52709136,Ndufa5,NADH:ubiquinone oxidoreductase subunit A5,NDUFA5
270,ILMN_1360488,2.4e-13,2.89e-15,-27.828915000000002,25.324319,-3.05493698,Ndufa6,NADH:ubiquinone oxidoreductase subunit A6,NDUFA6
3624,ILMN_1371540,3.18e-08,5.13e-09,-11.035184,10.425130000000001,-2.23160086,Ndufa8,NADH:ubiquinone oxidoreductase subunit A8,NDUFA8
11184,ILMN_1374974,0.0161,0.00798,-3.017849,-4.243656,-0.37258561,Ndufaf1,NADH:ubiquinone oxidoreductase complex assembly factor 1,NDUFAF1
1556,ILMN_1370444,9.67e-11,6.69e-12,-17.099128,17.353722,-2.78637473,Ndufaf3,NADH:ubiquinone oxidoreductase complex assembly factor 3,NDUFAF3
8775,ILMN_1352329,0.0013,0.0005059999999999999,-4.3127510000000004,-1.492975,-0.80745821,Ndufaf4,NADH:ubiquinone oxidoreductase complex assembly factor 4,NDUFAF4
253,ILMN_1361253,2.1600000000000004e-13,2.45e-15,-28.116445000000002,25.492314,-3.9671067000000004,Ndufb11,NADH:ubiquinone oxidoreductase subunit B11,NDUFB11
1139,ILMN_1372939,2.1800000000000002e-11,1.1e-12,-19.178191,19.222991,-3.22123988,Ndufb2,NADH:ubiquinone oxidoreductase subunit B2,NDUFB2
5984,ILMN_1351415,1.04e-05,2.77e-06,-6.9586440000000005,3.862846,-1.75378141,Ndufb3,NADH:ubiquinone oxidoreductase subunit B3,NDUFB3
221,ILMN_1370265,1.73e-13,1.7100000000000002e-15,-28.744761999999998,25.853248,-2.43917077,Ndufb5,NADH:ubiquinone oxidoreductase subunit B5,NDUFB5
919,ILMN_1350924,8.51e-12,3.48e-13,-20.629885,20.417045,-3.21364402,Ndufb6,NADH:ubiquinone oxidoreductase subunit B6,NDUFB6
3509,ILMN_1362066,2.2200000000000004e-08,3.4600000000000005e-09,-11.336638,10.837339,-2.53948054,Ndufb7,NADH:ubiquinone oxidoreductase subunit B7,NDUFB7
4716,ILMN_1367531,5.420000000000001e-07,1.14e-07,-8.871744,7.189732000000001,-2.20500426,Ndufb8,NADH:ubiquinone oxidoreductase subunit B8,NDUFB8
449,ILMN_1364409,8.32e-13,1.67e-14,-24.9571,23.540547,-2.11427445,Ndufb9,NADH:ubiquinone oxidoreductase subunit B9,NDUFB9
3455,ILMN_1374104,1.8999999999999998e-08,2.92e-09,-11.467551,11.013672,-1.72543228,Ndufc2,NADH:ubiquinone oxidoreductase subunit C2,NDUFC2
1763,ILMN_1367557,1.8399999999999998e-10,1.4400000000000002e-11,-16.277214,16.555711,-4.36444562,Ndufs1,NADH dehydrogenase (ubiquinone) Fe-S protein 1,NDUFS1
2107,ILMN_1361813,4.91e-10,4.589999999999999e-11,-15.101132000000002,15.347551999999999,-1.5143312,Ndufs3,NADH dehydrogenase (ubiquinone) Fe-S protein 3,NDUFS3
12719,ILMN_1364815,0.0493,0.0279,2.412162,-5.443825,0.13096093,Ndufs4,NADH:ubiquinone oxidoreductase subunit S4,NDUFS4
340,ILMN_1351709,4.1200000000000006e-13,6.24e-15,-26.528678000000003,24.541399,-4.38177183,Ndufs7,NADH dehydrogenase (ubiquinone) Fe-S protein 7,NDUFS7
1505,ILMN_1374757,7.94e-11,5.31e-12,-17.352876000000002,17.592942,-3.39986704,Ndufs8,NADH:ubiquinone oxidoreductase core subunit S8,NDUFS8
719,ILMN_1351818,3.4700000000000004e-12,1.1100000000000001e-13,-22.166346,21.594894,-2.34624214,Ndufv2,NADH:ubiquinone oxidoreductase core subunit V2,NDUFV2
10179,ILMN_2039465,0.00657,0.00297,-3.4827529999999998,-3.270111,-0.21481804,Ndufv3,NADH:ubiquinone oxidoreductase subunit V3,NDUFV3
16480,ILMN_1358305,0.27,0.198,-1.342349,-7.177211,-0.06023542,Necab1,N-terminal EF-hand calcium binding protein 1,NECAB1
12836,ILMN_1351984,0.053,0.0302,2.371954,-5.519419999999999,0.12220605,Necab3,N-terminal EF-hand calcium binding protein 3,NECAB3
1555,ILMN_1361729,9.640000000000001e-11,6.66e-12,-17.103157,17.357546,-1.47888773,Necap2,NECAP endocytosis associated 2,NECAP2
12590,ILMN_1350391,0.0449,0.0251,-2.464363,-5.344786,-0.10111133,Nectin1,nectin cell adhesion molecule 1,NECTIN1
16469,ILMN_1376242,0.26899999999999996,0.19699999999999998,1.3450959999999998,-7.173686,0.08355632,Nectin2,nectin cell adhesion molecule 2,NECTIN2
16355,ILMN_1352327,0.26,0.18899999999999997,-1.3718489999999999,-7.139060000000001,-0.11634165,Nectin3,nectin cell adhesion molecule 3,NECTIN3
6493,ILMN_1369616,3.0799999999999996e-05,8.87e-06,6.325924,2.6565369999999997,0.49426923,Nedd1,"neural precursor cell expressed, developmentally down-regulated 1",NEDD1
3418,ILMN_1353264,1.71e-08,2.59e-09,-11.561164999999999,11.138791000000001,-1.22915045,Nedd4,"neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase",NEDD4
3308,ILMN_1353274,1.29e-08,1.89e-09,-11.810829,11.468567,-2.24732347,Nedd8,"neural precursor cell expressed, developmentally down-regulated 8",NEDD8
3812,ILMN_1376442,5.4500000000000005e-08,9.220000000000001e-09,-10.59783,9.811318,-1.42662115,Nedd9,"neural precursor cell expressed, developmentally down-regulated 9",NEDD9
11731,ILMN_1371932,0.025,0.013000000000000001,-2.78476,-4.717346,-0.14167576,Neil1,nei-like DNA glycosylase 1,NEIL1
10026,ILMN_1351637,0.0056700000000000006,0.00252,3.5587809999999998,-3.108472,0.33104478,Nek1,NIMA-related kinase 1,NEK1
17180,ILMN_1369766,0.33899999999999997,0.258,1.170922,-7.385422,0.06172803,Nek6,NIMA-related kinase 6,NEK6
11392,ILMN_1370799,0.019,0.009609999999999999,2.929273,-4.425092,0.48938971,Nek7,NIMA-related kinase 7,NEK7
17938,ILMN_1371075,0.42,0.335,0.993469,-7.575328,0.04193386,Nek9,NIMA-related kinase 9,NEK9
19191,ILMN_1349806,0.5670000000000001,0.483,-0.717859,-7.814352,-0.13175375,Nelfa,negative elongation factor complex member A,NELFA
1305,ILMN_1362862,4.1e-11,2.38e-12,-18.266289,18.42785,-1.73583937,Nelfb,negative elongation factor complex member B,NELFB
2147,ILMN_1376695,5.62e-10,5.36e-11,-14.950069000000001,15.186295000000001,-1.37854469,Nelfe,negative elongation factor complex member E,NELFE
8313,ILMN_1368039,0.0006490000000000001,0.00023999999999999998,4.668709,-0.733071,0.38360903,Nenf,neudesin neurotrophic factor,NENF
5954,ILMN_1366067,9.66e-06,2.56e-06,-7.003864,3.947022,-0.43009482,Nes,nestin,NES
8301,ILMN_1350033,0.000638,0.00023500000000000002,-4.677788,-0.713778,-0.40591902,Net1,neuroepithelial cell transforming 1,NET1
19933,ILMN_1365424,0.6609999999999999,0.585,0.557079,-7.920314,0.0229672,Neto2,neuropilin and tolloid like 2,NETO2
2748,ILMN_1354078,3e-09,3.63e-10,-13.187551999999998,13.191104999999999,-0.84773939,Neu1,neuraminidase 1,NEU1
6993,ILMN_1360276,7.57e-05,2.35e-05,-5.817197,1.6489209999999999,-0.45403370000000004,Neu3,neuraminidase 3,NEU3
224,ILMN_1350548,1.73e-13,1.7300000000000001e-15,-28.722754,25.840746,-2.38422781,Neurl2,neuralized E3 ubiquitin protein ligase 2,NEURL2
118,ILMN_1374555,4.87e-14,2.58e-16,-32.316033000000004,27.757975,-1.6651741000000002,Neurl4,neuralized E3 ubiquitin protein ligase 4,NEURL4
5505,ILMN_1376073,3.39e-06,8.29e-07,-7.648391,5.11717,-2.14089093,Nexn,nexilin (F actin binding protein),NEXN
9449,ILMN_1350590,0.0030600000000000002,0.0012900000000000001,3.874313,-2.433745,0.24591225,Nf1,neurofibromin 1,NF1
9683,ILMN_1370342,0.0040100000000000005,0.00172,3.737,-2.727964,0.51696639,Nf2,neurofibromin 2,NF2
20975,ILMN_1368040,0.8009999999999999,0.746,-0.32916999999999996,-8.026000999999999,-0.02576666,Nfasc,neurofascin,NFASC
9525,ILMN_2039420,0.0033299999999999996,0.00141,3.831349,-2.525872,0.19404970000000002,Nfat5,nuclear factor of activated T-cells 5,NFAT5
15316,ILMN_1366684,0.17600000000000002,0.12,1.641446,-6.761146000000001,0.07994976,Nfatc2,nuclear factor of activated T-cells 2,NFATC2
9026,ILMN_1353054,0.0018,0.000723,4.144254,-1.8543509999999999,0.48837879,Nfatc3,nuclear factor of activated T-cells 3,NFATC3
18297,ILMN_1370683,0.462,0.375,-0.9112809999999999,-7.653936,-0.11157528,Nfatc4,nuclear factor of activated T-cells 4,NFATC4
2227,ILMN_1372879,7.14e-10,7.07e-11,-14.684129,14.898864000000001,-2.01928251,Nfe2l2,"nuclear factor, erythroid 2-like 2",NFE2L2
1090,ILMN_1376576,1.7899999999999998e-11,8.65e-13,-19.476867000000002,19.475607,-3.28306141,Nfia,nuclear factor I/A,NFIA
3412,ILMN_1368769,1.6799999999999998e-08,2.55e-09,-11.573815,11.155636999999999,-1.98952239,Nfib,nuclear factor I/B,NFIB
18825,ILMN_1357287,0.527,0.44,0.791089,-7.757762,0.06139383,Nfic,nuclear factor I/C,NFIC
6487,ILMN_1367023,3.05e-05,8.79e-06,-6.330704,2.6658470000000003,-0.56982575,Nfkb1,nuclear factor kappa B subunit 1,NFKB1
470,ILMN_1374155,9.1e-13,1.9e-14,-24.749782999999997,23.403735,-1.91539283,Nfkb2,nuclear factor kappa B subunit 2,NFKB2
20982,ILMN_1356628,0.8009999999999999,0.747,0.328652,-8.026181,0.09464226,Nfkbia,NFKB inhibitor alpha,NFKBIA
2641,ILMN_1350438,2.13e-09,2.5e-10,-13.517841,13.58186,-2.26528942,Nfkbib,NFKB inhibitor beta,NFKBIB
6870,ILMN_1349423,6.0599999999999996e-05,1.85e-05,-5.941153,1.897425,-0.32700832,Nfkbil1,NFKB inhibitor like 1,NFKBIL1
20907,ILMN_1362295,0.794,0.737,-0.342005,-8.021467999999999,-0.02191766,Nfkbiz,NFKB inhibitor zeta,NFKBIZ
8295,ILMN_1357970,0.0006309999999999999,0.00023199999999999997,-4.683448,-0.701755,-0.19508036,Nfrkb,nuclear factor related to kappa B binding protein,NFRKB
17059,ILMN_1374451,0.32799999999999996,0.248,-1.196968,-7.35531,-0.12203136,Nfu1,NFU1 iron-sulfur cluster scaffold,NFU1
22057,ILMN_1374176,0.938,0.9179999999999999,0.104333,-8.077463999999999,0.00470829,Nfya,nuclear transcription factor Y subunit alpha,NFYA
15398,ILMN_1651070,0.18100000000000002,0.124,-1.621082,-6.791444,-0.1205785,Nfyb,nuclear transcription factor Y subunit beta,NFYB
5121,ILMN_1358630,1.5e-06,3.42e-07,-8.179929,6.041053,-1.22906883,Nfyc,nuclear transcription factor Y subunit gamma,NFYC
3725,ILMN_1350637,4.3e-08,7.11e-09,-10.790231,10.083692999999998,-1.87922445,Ngdn,neuroguidin,NGDN
5105,ILMN_1365512,1.45e-06,3.2799999999999997e-07,-8.204035000000001,6.0820870000000005,-0.34202013,Ngfr,nerve growth factor receptor,NGFR
990,ILMN_1349186,1.1999999999999999e-11,5.27e-13,-20.09608,19.987687,-1.5274365,Ngly1,N-glycanase 1,NGLY1
2719,ILMN_1361181,2.7699999999999997e-09,3.34e-10,-13.259895000000002,13.277397,-1.47481,Ngrn,"neugrin, neurite outgrowth associated",NGRN
7235,ILMN_1365419,0.00011499999999999999,3.69e-05,-5.5877300000000005,1.184023,-0.45349874,Nhlrc2,NHL repeat containing 2,NHLRC2
2087,ILMN_1357709,4.66e-10,4.3200000000000003e-11,-15.162206,15.412339999999999,-2.17267119,Nhp2,NHP2 ribonucleoprotein,NHP2
12393,ILMN_1530520,0.0395,0.0217,-2.53516,-5.208922,-0.19480598,Nicn1,nicolin 1,NICN1
11343,ILMN_1373160,0.0183,0.00923,-2.9483200000000003,-4.386214,-0.20560001,Nif3l1,NGG1 interacting factor 3 like 1,NIF3L1
5204,ILMN_1650422,1.8000000000000001e-06,4.15e-07,8.060957,5.83744,0.7211086999999999,Nifk,nucleolar protein interacting with the FHA domain of MKI67,NIFK
707,ILMN_1354493,3.2499999999999997e-12,1.02e-13,-22.281958,21.680243,-2.37629267,Ninj1,ninjurin 1,NINJ1
7994,ILMN_1363954,0.000396,0.00014099999999999998,-4.926101999999999,-0.188447,-0.53856864,Nip7,"NIP7, nucleolar pre-rRNA processing protein",NIP7
10241,ILMN_1359316,0.0069700000000000005,0.00317,-3.4518940000000002,-3.335574,-0.51220171,Nipa2,non imprinted in Prader-Willi/Angelman syndrome 2,NIPA2
9674,ILMN_1356088,0.00398,0.0017100000000000001,-3.7409589999999997,-2.719491,-0.19455909,Nipal1,NIPA-like domain containing 1,NIPAL1
579,ILMN_1366328,1.64e-12,4.23e-14,-23.54539,22.585261,-2.10579358,Nipal2,NIPA-like domain containing 2,NIPAL2
6795,ILMN_1353210,5.379999999999999e-05,1.62e-05,-6.008247,2.031143,-0.42287114,Nipsnap1,nipsnap homolog 1 (C. elegans),NIPSNAP1
6263,ILMN_1368304,1.91e-05,5.32e-06,-6.599765,3.185132,-0.45545675,Nipsnap3b,nipsnap homolog 3B (C. elegans),NIPSNAP3B
800,ILMN_1355488,4.7000000000000006e-12,1.67e-13,-21.603482999999997,21.172985,-2.68557254,Nit1,nitrilase 1,NIT1
3444,ILMN_1369067,1.8300000000000002e-08,2.8000000000000003e-09,-11.499203999999999,11.056069,-2.17736933,Nit2,"nitrilase family, member 2",NIT2
292,ILMN_1361699,2.91e-13,3.79e-15,-27.364663,25.049216,-1.89927288,Nkiras1,NFKB inhibitor interacting Ras-like 1,NKIRAS1
1480,ILMN_1358749,6.999999999999999e-11,4.6e-12,-17.512145999999998,17.741438,-1.08529443,Nkiras2,NFKB inhibitor interacting Ras-like 2,NKIRAS2
1483,ILMN_1362482,7.079999999999999e-11,4.669999999999999e-12,-17.497103,17.727466,-1.95380074,Nkx2-5,NK2 homeobox 5,NKX2-5
10441,ILMN_1353566,0.0086,0.00399,-3.3445970000000003,-3.5624309999999997,-0.16544968,Nkx3-1,NK3 homeobox 1,NKX3-1
4682,ILMN_1373196,5.13e-07,1.0699999999999999e-07,-8.91233,7.255291000000001,-0.7916194999999999,Nle1,notchless homolog 1,NLE1
13808,ILMN_1364761,0.08900000000000001,0.0546,2.0697200000000002,-6.066097,0.10563245,Nlgn1,neuroligin 1,NLGN1
15207,ILMN_1365568,0.16699999999999998,0.113,1.6749439999999998,-6.710717999999999,0.0649246,Nlgn2,neuroligin 2,NLGN2
11441,ILMN_1361076,0.0197,0.01,-2.908864,-4.466661,-0.19656452,Nln,neurolysin,NLN
6283,ILMN_1650767,2e-05,5.57e-06,6.575674,3.139025,0.43547067,Nmb,neuromedin B,NMB
6797,ILMN_1363371,5.39e-05,1.63e-05,-6.007148,2.028959,-1.2044993999999998,Nmd3,NMD3 ribosome export adaptor,NMD3
4251,ILMN_1369051,1.7e-07,3.21e-08,-9.71353,8.509747,-1.45598557,Nme1,NME/NM23 nucleoside diphosphate kinase 1,NME1
3365,ILMN_1371682,1.52e-08,2.27e-09,-11.663388000000001,11.274498,-1.44401425,Nme3,NME/NM23 nucleoside diphosphate kinase 3,NME3
2502,ILMN_1357326,1.5e-09,1.67e-10,-13.880235999999998,14.001309,-0.89723473,Nme7,NME/NM23 family member 7,NME7
5358,ILMN_1354003,2.48e-06,5.89e-07,-7.850716,5.473166,-0.37765477,Nmnat1,nicotinamide nucleotide adenylyltransferase 1,NMNAT1
17803,ILMN_1353771,0.406,0.321,-1.023902,-7.5446919999999995,-0.0496838,Nmnat2,nicotinamide nucleotide adenylyltransferase 2,NMNAT2
69,ILMN_1373708,1.91e-14,5.94e-17,-35.376809,29.217833000000002,-3.25915791,Nmt1,N-myristoyltransferase 1,NMT1
12288,ILMN_1363142,0.0367,0.02,-2.5756509999999997,-5.130461,-0.09732551,Nmt2,N-myristoyltransferase 2,NMT2
17205,ILMN_1351105,0.341,0.26,-1.166002,-7.391048,-0.1533263,Nnmt,nicotinamide N-methyltransferase,NNMT
4985,ILMN_1368907,1.06e-06,2.3399999999999998e-07,-8.413325,6.435257,-0.81896364,Noa1,nitric oxide associated 1,NOA1
1459,ILMN_1359081,6.54e-11,4.24e-12,-17.604413,17.826888,-1.58422776,Nob1,NIN1/PSMD8 binding protein 1 homolog,NOB1
11458,ILMN_1349187,0.0201,0.0102,-2.899764,-4.485165,-0.1636273,Noc3l,NOC3-like DNA replication regulator,NOC3L
1047,ILMN_1365127,1.48e-11,6.9e-13,-19.756095000000002,19.708436,-1.31959199,Noc4l,nucleolar complex associated 4 homolog,NOC4L
3369,ILMN_1367962,1.53e-08,2.3e-09,-11.655965,11.264676,-1.70201072,Noct,nocturnin,NOCT
6717,ILMN_1365499,4.6700000000000003e-05,1.39e-05,6.088579,2.1905040000000002,0.98836443,Nod1,nucleotide-binding oligomerization domain containing 1,NOD1
17811,ILMN_1373964,0.40700000000000003,0.322,-1.021056,-7.547592,-0.16721465,Nol10,nucleolar protein 10,NOL10
1445,ILMN_1361150,6.35e-11,4.0799999999999996e-12,-17.648419,17.867496,-1.84658609,Nol3,nucleolar protein 3,NOL3
1425,ILMN_1355172,5.85e-11,3.7e-12,-17.75702,17.967307,-2.43174087,Nomo1,nodal modulator 1,NOMO1
15329,ILMN_1372060,0.177,0.12,1.638901,-6.7649479999999995,0.09904326,Nop14,NOP14 nucleolar protein,NOP14
647,ILMN_1650091,2.4e-12,6.900000000000001e-14,-22.837032999999998,22.083993,-1.66826749,Nop16,NOP16 nucleolar protein,NOP16
2822,ILMN_1355261,3.69e-09,4.6199999999999996e-10,-12.97835,12.939291,-1.06318201,Nop56,NOP56 ribonucleoprotein,NOP56
12795,ILMN_1374672,0.0515,0.0293,-2.387796,-5.489708,-0.62775369,Nop58,NOP58 ribonucleoprotein,NOP58
15843,ILMN_1351358,0.214,0.151,-1.507264,-6.955642999999999,-0.08801053,Nop9,NOP9 nucleolar protein,NOP9
10136,ILMN_1372665,0.00632,0.00285,3.502648,-3.227862,0.16365136,Nos1ap,nitric oxide synthase 1 adaptor protein,NOS1AP
916,ILMN_1361329,8.43e-12,3.43e-13,-20.646859,20.43052,-2.36098743,Nos3,nitric oxide synthase 3,NOS3
1582,ILMN_1357049,1.0500000000000001e-10,7.38e-12,-16.992182,17.251911,-1.36387517,Nosip,nitric oxide synthase interacting protein,NOSIP
10529,ILMN_1364806,0.00938,0.004379999999999999,-3.3001739999999997,-3.655964,-0.28937497,Nostrin,nitric oxide synthase trafficking,NOSTRIN
1925,ILMN_1359640,2.9e-10,2.48e-11,-15.718407999999998,15.991844,-1.20418868,Notch1,notch 1,NOTCH1
21728,ILMN_1353245,0.897,0.866,-0.171821,-8.0676,-0.00857449,Notch3,notch 3,NOTCH3
5946,ILMN_1375226,9.59e-06,2.53e-06,-7.0088610000000005,3.956307,-0.27242899,Npas2,neuronal PAS domain protein 2,NPAS2
4881,ILMN_1366007,8.27e-07,1.7899999999999997e-07,-8.580074,6.712699000000001,-0.42142920000000006,Npat,"nuclear protein, co-activator of histone transcription",NPAT
3943,ILMN_1352122,7.64e-08,1.3400000000000001e-08,-10.328253,9.423327,-2.51260057,Npc2,NPC intracellular cholesterol transporter 2,NPC2
713,ILMN_1358074,3.32e-12,1.05e-13,-22.23905,21.648618,-2.2398805,Npdc1,"neural proliferation, differentiation and control, 1",NPDC1
2393,ILMN_1373909,1.1199999999999999e-09,1.19e-10,-14.192175,14.35485,-2.14196646,Npepl1,aminopeptidase-like 1,NPEPL1
10904,ILMN_1364406,0.0128,0.00618,-3.138594,-3.993896,-0.63827471,Npepps,aminopeptidase puromycin sensitive,NPEPPS
7964,ILMN_1363958,0.00037400000000000004,0.000132,-4.955316000000001,-0.126958,-0.71770563,Npl,N-acetylneuraminate pyruvate lyase,NPL
5742,ILMN_1370237,5.94e-06,1.52e-06,-7.299196,4.490061,-0.27971763,Nploc4,"NPL4 homolog, ubiquitin recognition factor",NPLOC4
7538,ILMN_1373142,0.000196,6.57e-05,-5.299313,0.591208,-3.15493374,Nppa,natriuretic peptide A,NPPA
2980,ILMN_2039308,5.43e-09,7.190000000000001e-10,-12.601932000000001,12.477491,-2.83521389,Nppb,natriuretic peptide B,NPPB
2538,ILMN_1353515,1.6399999999999997e-09,1.8499999999999998e-10,-13.789307999999998,13.896958999999999,-2.03532751,Npr2,natriuretic peptide receptor 2,NPR2
9155,ILMN_1349272,0.00213,0.000865,-4.059953,-2.035315,-0.44380373,Npr3,natriuretic peptide receptor 3,NPR3
895,ILMN_1349675,7.73e-12,3.0799999999999995e-13,-20.789527,20.543355,-1.78786728,Nprl2,"NPR2-like, GATOR1 complex subunit",NPRL2
3488,ILMN_1357451,2.11e-08,3.2600000000000003e-09,-11.381438000000001,10.897863000000001,-0.84346563,Nprl3,"NPR3-like, GATOR1 complex subunit",NPRL3
2325,ILMN_1373500,9e-10,9.290000000000001e-11,-14.42404,14.613278,-2.60926276,Nptn,neuroplastin,NPTN
8987,ILMN_2039396,0.0016899999999999999,0.000674,-4.177428,-1.7831569999999999,-0.75380671,Nqo1,NAD(P)H quinone dehydrogenase 1,NQO1
505,ILMN_1365666,1.08e-12,2.43e-14,-24.378322,23.155669,-2.97180752,Nqo2,NAD(P)H quinone dehydrogenase 2,NQO2
3043,ILMN_1363753,6.57e-09,8.88e-10,-12.42495,12.256386000000001,-2.0144954,Nr1d1,"nuclear receptor subfamily 1, group D, member 1",NR1D1
400,ILMN_1367664,6.620000000000001e-13,1.18e-14,-25.500505,23.893729999999998,-1.75662018,Nr1h2,"nuclear receptor subfamily 1, group H, member 2",NR1H2
3572,ILMN_1352599,2.67e-08,4.23e-09,-11.180437,10.624835000000001,-1.25104333,Nr1h3,"nuclear receptor subfamily 1, group H, member 3",NR1H3
4428,ILMN_1351390,2.61e-07,5.1299999999999996e-08,-9.393752000000001,8.017980999999999,-0.62556755,Nr2c1,"nuclear receptor subfamily 2, group C, member 1",NR2C1
14423,ILMN_1376779,0.12,0.0769,1.887647,-6.374328,0.14677015,Nr2c2,"nuclear receptor subfamily 2, group C, member 2",NR2C2
5826,ILMN_1366431,7.46e-06,1.93e-06,-7.1617820000000005,4.238841000000001,-0.53126806,Nr2f2,"nuclear receptor subfamily 2, group F, member 2",NR2F2
1350,ILMN_1369752,4.7400000000000006e-11,2.8399999999999996e-12,-18.058639000000003,18.241543,-2.66022669,Nr2f6,"nuclear receptor subfamily 2, group F, member 6",NR2F6
9503,ILMN_1363519,0.0032600000000000003,0.00137,3.8429019999999996,-2.501104,0.29520742,Nr3c1,"nuclear receptor subfamily 3, group C, member 1",NR3C1
1805,ILMN_1354582,2.0500000000000002e-10,1.64e-11,-16.138994,16.417896,-0.6303608,Nr3c2,"nuclear receptor subfamily 3, group C, member 2",NR3C2
12306,ILMN_1361354,0.037000000000000005,0.0202,2.570399,-5.140668,0.15563915,Nr4a1,"nuclear receptor subfamily 4, group A, member 1",NR4A1
11262,ILMN_1375922,0.0172,0.00859,-2.9826919999999997,-4.315864,-0.24921379999999999,Nr4a3,"nuclear receptor subfamily 4, group A, member 3",NR4A3
116,ILMN_1364040,4.87e-14,2.54e-16,-32.343984999999996,27.771978999999998,-3.76027874,Nrap,nebulin-related anchoring protein,NRAP
13834,ILMN_1376816,0.0905,0.0556,-2.060063,-6.082877,-0.26823935,Nras,neuroblastoma RAS viral oncogene homolog,NRAS
19885,ILMN_1357234,0.657,0.58,0.56492,-7.915739,0.07575834,Nrep,neuronal regeneration related protein,NREP
10575,ILMN_1372548,0.00979,0.0045899999999999995,3.2780709999999997,-3.7024120000000003,0.11671612,Nrf1,nuclear respiratory factor 1,NRF1
15378,ILMN_1355487,0.18,0.12300000000000001,1.626467,-6.783460000000001,0.07732275,Nrip3,nuclear receptor interacting protein 3,NRIP3
3285,ILMN_1367985,1.2e-08,1.75e-09,-11.871634,11.548034,-3.24602219,Nrp1,neuropilin 1,NRP1
5517,ILMN_2040866,3.45e-06,8.440000000000001e-07,7.637736,5.098274,0.46304193,Nrp2,neuropilin 2,NRP2
18343,ILMN_1369278,0.467,0.38,-0.9016430000000001,-7.662755000000001,-0.04795678,Nrxn1,neurexin 1,NRXN1
