,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
18605,1397609_at,0.8590000000000001,0.514,0.677,-6.53064,0.0398,Knstrn,kinetochore-localized astrin/SPAG5 binding protein,KNSTRN
8307,1377689_at,0.586,0.156,-1.54,-5.62625,-0.10300000000000001,Kntc1,kinetochore associated 1,KNTC1
10248,1372183_at,0.655,0.21600000000000003,1.32,-5.8987300000000005,0.205,Kpna1,karyopherin subunit alpha 1,KPNA1
17443,1373116_at,0.8370000000000001,0.47,-0.752,-6.475140000000001,-0.0551,Kpna3,karyopherin subunit alpha 3,KPNA3
14764,1389001_at,0.78,0.371,-0.9390000000000001,-6.31535,-0.114,Kpna4,karyopherin subunit alpha 4,KPNA4
5479,1372550_at,0.446,0.0786,-1.97,-5.0075199999999995,-0.171,Kpnb1,karyopherin subunit beta 1,KPNB1
4748,1381992_at,0.401,0.0612,-2.12,-4.77513,-0.171,Kptn,kaptin (actin binding protein),KPTN
25647,1370035_at,0.95,0.784,0.282,-6.73142,0.0273,Kras,Kirsten rat sarcoma viral oncogene,KRAS
5986,1380193_at,0.47600000000000003,0.0916,-1.87,-5.14893,-0.11699999999999999,Krcc1,lysine-rich coiled-coil 1,KRCC1
25518,1369253_at,0.9490000000000001,0.779,0.289,-6.72933,0.0166,Kremen1,kringle containing transmembrane protein 1,KREMEN1
3802,1376451_at,0.33899999999999997,0.0415,-2.35,-4.40476,-0.175,Krit1,"KRIT1, ankyrin repeat containing",KRIT1
30612,1373254_at,0.996,0.981,-0.0246,-6.77425,-0.00298,Krt10,keratin 10,KRT10
24486,1388433_at,0.938,0.7390000000000001,0.34299999999999997,-6.7107600000000005,0.0375,Krt19,keratin 19,KRT19
27052,1373900_at,0.966,0.84,0.207,-6.75135,0.0169,Krt7,keratin 7,KRT7
16714,1371530_at,0.821,0.441,0.8029999999999999,-6.43507,0.0516,Krt8,keratin 8,KRT8
30648,1371540_at,0.996,0.982,0.023,-6.77429,0.0027,Krtcap2,keratinocyte associated protein 2,KRTCAP2
664,1379462_at,0.0456,0.000975,4.66,-0.64294,0.389,Ksr1,kinase suppressor of ras 1,KSR1
2727,1375445_at,0.255,0.0223,-2.71,-3.80295,-0.257,Ky,kyphoscoliosis peptidase,KY
4596,1373667_at,0.392,0.058,-2.15,-4.72375,-0.141,Kyat1,kynurenine aminotransferase 1,KYAT1
25710,1382462_at,0.951,0.787,-0.278,-6.73257,-0.0358,L2hgdh,L-2-hydroxyglutarate dehydrogenase,L2HGDH
2181,1392928_at,0.205,0.0144,-2.98,-3.36715,-0.29,L3hypdh,trans-L-3-hydroxyproline dehydratase,L3HYPDH
27504,1373702_at,0.97,0.858,-0.184,-6.75615,-0.0125,L3mbtl2,L3MBTL2 polycomb repressive complex 1 subunit,L3MBTL2
7994,1389551_at,0.5710000000000001,0.147,-1.58,-5.570869999999999,-0.11199999999999999,Lactb2,"lactamase, beta 2",LACTB2
24578,1374195_at,0.938,0.741,0.34,-6.7121699999999995,0.046,Lad1,ladinin 1,LAD1
27908,1398943_at,0.973,0.873,-0.16399999999999998,-6.76,-0.016,Lage3,"L antigen family, member 3",LAGE3
17030,1392926_at,0.828,0.45299999999999996,0.7809999999999999,-6.45252,0.0649,Lama1,laminin subunit alpha 1,LAMA1
30874,1367880_at,0.9990000000000001,0.992,-0.0109,-6.77451,-0.000709,Lamb2,laminin subunit beta 2,LAMB2
20941,1391022_at,0.892,0.601,0.541,-6.61775,0.0555,Lamb3,laminin subunit beta 3,LAMB3
5264,1370993_at,0.433,0.0734,-2.01,-4.94439,-0.22699999999999998,Lamc1,laminin subunit gamma 1,LAMC1
24646,1379340_at,0.9390000000000001,0.7440000000000001,-0.336,-6.713489999999999,-0.048,Lamc2,laminin subunit gamma 2,LAMC2
6483,1375629_at,0.5,0.10400000000000001,-1.79,-5.26624,-0.132,Lamp1,lysosomal-associated membrane protein 1,LAMP1
7593,1370010_at,0.556,0.136,-1.63,-5.50175,-0.16399999999999998,Lamp2,lysosomal-associated membrane protein 2,LAMP2
17876,1398887_at,0.845,0.486,0.725,-6.49591,0.0926,Lamtor2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",LAMTOR2
3682,1371587_at,0.331,0.0392,-2.38,-4.3499099999999995,-0.141,Lamtor3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",LAMTOR3
19167,1398915_at,0.865,0.5329999999999999,0.6459999999999999,-6.55213,0.0856,Lamtor4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4",LAMTOR4
17419,1371494_at,0.8370000000000001,0.469,-0.754,-6.47384,-0.0438,Lancl1,LanC like 1,LANCL1
17538,1376579_at,0.8390000000000001,0.473,-0.746,-6.4798800000000005,-0.109,Lap3,leucine aminopeptidase 3,LAP3
11975,1388748_at,0.7070000000000001,0.272,-1.16,-6.0843,-0.113,Laptm4a,lysosomal protein transmembrane 4 alpha,LAPTM4A
7069,1388728_at,0.532,0.121,-1.7,-5.4004900000000005,-0.155,Laptm4b,lysosomal protein transmembrane 4 beta,LAPTM4B
11873,1374879_x_at,0.703,0.268,-1.17,-6.07333,-0.171,Larp4b,"La ribonucleoprotein domain family, member 4B",LARP4B
27157,1391595_at,0.9670000000000001,0.8440000000000001,0.20199999999999999,-6.75242,0.0181,Larp6,"La ribonucleoprotein domain family, member 6",LARP6
5331,1395018_at,0.43799999999999994,0.0751,-1.99,-4.96571,-0.14,Lars,leucyl-tRNA synthetase,LARS
5515,1388566_at,0.447,0.0794,1.96,-5.01685,0.192,Lasp1,LIM and SH3 protein 1,LASP1
7721,1390207_at,0.5589999999999999,0.139,1.61,-5.52135,0.174,Lats2,large tumor suppressor kinase 2,LATS2
28985,1396646_at,0.982,0.915,0.109,-6.76807,0.0133,Lca5,"LCA5, lebercilin",LCA5
15773,1367887_at,0.8029999999999999,0.40700000000000003,0.866,-6.38138,0.0756,Lcat,lecithin cholesterol acyltransferase,LCAT
10801,1388747_at,0.67,0.233,-1.27,-5.95905,-0.136,Lcmt1,leucine carboxyl methyltransferase 1,LCMT1
26517,1376081_at,0.961,0.82,0.23399999999999999,-6.74483,0.0122,Lcmt2,leucine carboxyl methyltransferase 2,LCMT2
5185,1380943_at,0.428,0.0713,2.02,-4.91801,0.124,Ldah,lipid droplet associated hydrolase,LDAH
21096,1371317_at,0.894,0.607,0.532,-6.62283,0.0421,Ldb1,LIM domain binding 1,LDB1
20247,1397273_at,0.882,0.574,0.5820000000000001,-6.59362,0.0576,Ldb3,LIM domain binding 3,LDB3
12902,1367586_at,0.733,0.304,-1.09,-6.1695,-0.0587,Ldha,lactate dehydrogenase A,LDHA
15102,1370218_at,0.787,0.382,-0.915,-6.3375,-0.0488,Ldhb,lactate dehydrogenase B,LDHB
6838,1382061_at,0.52,0.114,-1.73,-5.35042,-0.125,Ldhd,lactate dehydrogenase D,LDHD
11389,1388218_at,0.688,0.252,1.22,-6.024,0.152,Ldlr,low density lipoprotein receptor,LDLR
9146,1381672_at,0.612,0.18,-1.44,-5.747000000000001,-0.0927,Ldlrap1,low density lipoprotein receptor adaptor protein 1,LDLRAP1
22136,1383785_at,0.912,0.649,-0.469,-6.65618,-0.034,Lef1,lymphoid enhancer binding factor 1,LEF1
4543,1376508_at,0.389,0.0568,-2.16,-4.70424,-0.21600000000000003,Lemd2,LEM domain containing 2,LEMD2
15452,1385720_at,0.797,0.396,-0.888,-6.36231,-0.0756,Leng1,leukocyte receptor cluster member 1,LENG1
27483,1371832_at,0.97,0.857,0.185,-6.75595,0.0329,Leo1,"LEO1 homolog, Paf1/RNA polymerase II complex component",LEO1
1973,1374876_at,0.187,0.0119,-3.09,-3.17732,-0.314,Leprotl1,leptin receptor overlapping transcript-like 1,LEPROTL1
2904,1396013_at,0.272,0.0254,-2.64,-3.92864,-0.228,Letm1,leucine zipper and EF-hand containing transmembrane protein 1,LETM1
10615,1392273_at,0.664,0.22699999999999998,1.29,-5.93834,0.11800000000000001,Letm2,leucine zipper and EF-hand containing transmembrane protein 2,LETM2
25222,1367628_at,0.946,0.768,0.304,-6.724489999999999,0.0272,Lgals1,galectin 1,LGALS1
20192,1386879_at,0.8809999999999999,0.5720000000000001,-0.585,-6.5917699999999995,-0.0571,Lgals3,"lectin, galactoside-binding, soluble, 3",LGALS3
6409,1387946_at,0.496,0.102,-1.8,-5.24924,-0.292,Lgals3bp,galectin 3 binding protein,LGALS3BP
942,1368960_at,0.0783,0.00237,-4.08,-1.5516,-0.309,Lgals8,galectin 8,LGALS8
4849,1373515_at,0.40700000000000003,0.0635,-2.09,-4.80957,-0.175,Lgalsl,galectin-like,LGALSL
14311,1381374_at,0.772,0.355,-0.971,-6.28477,-0.11900000000000001,Lgi4,"leucine-rich repeat LGI family, member 4",LGI4
3989,1368430_at,0.35,0.0449,-2.3,-4.4807,-0.184,Lgmn,legumain,LGMN
10511,1388104_at,0.6629999999999999,0.22399999999999998,-1.3,-5.9295,-0.196,Lgr4,leucine-rich repeat-containing G protein-coupled receptor 4,LGR4
21316,1391449_at,0.897,0.615,0.52,-6.629339999999999,0.0322,Lhfp,lipoma HMGIC fusion partner,LHFP
2877,1373233_at,0.26899999999999996,0.0249,2.65,-3.91046,0.18600000000000003,Lhfpl2,lipoma HMGIC fusion partner-like 2,LHFPL2
938,1372860_at,0.0782,0.00236,4.08,-1.54691,0.276,Lhpp,phospholysine phosphohistidine inorganic pyrophosphate phosphatase,LHPP
25776,1368804_at,0.9520000000000001,0.789,-0.275,-6.733619999999999,-0.0266,Lif,leukemia inhibitory factor,LIF
1306,1395957_at,0.11800000000000001,0.00495,-3.62,-2.29805,-0.363,Lifr,leukemia inhibitory factor receptor alpha,LIFR
6610,1379195_s_at,0.507,0.10800000000000001,1.77,-5.2958,0.111,Lig1,DNA ligase 1,LIG1
2317,1392807_at,0.217,0.0161,-2.91,-3.4822900000000003,-0.319,Lig3,DNA ligase 3,LIG3
6673,1383561_at,0.51,0.109,-1.76,-5.31042,-0.174,Lig4,DNA ligase 4,LIG4
7841,1394633_at,0.565,0.142,-1.6,-5.54429,-0.0852,Lima1,LIM domain and actin binding 1,LIMA1
4035,1390728_at,0.35200000000000004,0.0457,2.29,-4.49795,0.38,Limd1,LIM domains containing 1,LIMD1
3941,1389885_at,0.34700000000000003,0.044,-2.31,-4.46168,-0.226,Limd2,LIM domain containing 2,LIMD2
22518,1369149_at,0.9159999999999999,0.664,0.449,-6.6661600000000005,0.0352,Limk1,LIM domain kinase 1,LIMK1
20860,1387090_a_at,0.8909999999999999,0.598,0.546,-6.61494,0.0601,Limk2,LIM domain kinase 2,LIMK2
21513,1373071_at,0.9009999999999999,0.623,0.507,-6.6363199999999996,0.0509,Lin37,lin-37 DREAM MuvB core complex component,LIN37
21452,1380320_at,0.9,0.621,0.511,-6.6342,0.056,Lin54,lin-54 DREAM MuvB core complex component,LIN54
9972,1370108_a_at,0.6459999999999999,0.207,1.35,-5.8644099999999995,0.0879,Lin7a,"lin-7 homolog A, crumbs cell polarity complex component",LIN7A
19028,1370078_at,0.8640000000000001,0.529,-0.653,-6.54718,-0.0444,Lin7b,"lin-7 homolog B, crumbs cell polarity complex component",LIN7B
2422,1369610_at,0.22699999999999998,0.0177,-2.85,-3.5715,-0.36700000000000005,Lin7c,"lin-7 homolog C, crumbs cell polarity complex component",LIN7C
9760,1368075_at,0.639,0.201,-1.37,-5.83748,-0.114,Lipa,"lipase A, lysosomal acid type",LIPA
15321,1382465_at,0.794,0.391,0.898,-6.35311,0.12,Lipe,"lipase E, hormone sensitive type",LIPE
3965,1392691_at,0.348,0.0444,2.31,-4.46972,0.175,Lipt2,lipoyl(octanoyl) transferase 2 (putative),LIPT2
159,1370928_at,0.00285,1.47e-05,7.97,3.6068,0.68,Litaf,lipopolysaccharide-induced TNF factor,LITAF
11387,1379505_at,0.688,0.252,1.22,-6.02389,0.107,Lix1,limb and CNS expressed 1,LIX1
11069,1393098_at,0.68,0.242,-1.25,-5.99085,-0.151,Llgl2,"LLGL2, scribble cell polarity complex component",LLGL2
1000,1368848_at,0.0836,0.0026899999999999997,-4.0,-1.6794900000000001,-0.40399999999999997,Lman1,"lectin, mannose-binding, 1",LMAN1
4786,1389027_at,0.405,0.0623,-2.11,-4.79079,-0.19399999999999998,Lman2l,"lectin, mannose-binding 2-like",LMAN2L
2458,1376694_at,0.23,0.0182,2.84,-3.60063,0.215,Lmbr1l,limb development membrane protein 1-like,LMBR1L
11846,1373051_at,0.7020000000000001,0.267,1.18,-6.0704400000000005,0.0881,Lmbrd1,LMBR1 domain containing 1,LMBRD1
4962,1389209_at,0.41700000000000004,0.0665,-2.07,-4.85226,-0.154,Lmf2,lipase maturation factor 2,LMF2
14904,1368054_at,0.784,0.376,-0.9279999999999999,-6.32526,-0.172,Lmna,lamin A/C,LMNA
3256,1394630_at,0.3,0.0314,2.51,-4.13655,0.16,Lmo4,LIM domain only 4,LMO4
298,1381798_at,0.0104,0.0001,6.32,1.67893,0.966,Lmo7,LIM domain 7,LMO7
28106,1374237_at,0.975,0.8809999999999999,-0.153,-6.761839999999999,-0.009179999999999999,Lmod1,leiomodin 1,LMOD1
7951,1374641_at,0.57,0.146,-1.58,-5.56476,-0.128,Lmtk2,lemur tyrosine kinase 2,LMTK2
18675,1389464_at,0.86,0.516,0.674,-6.5332099999999995,0.0549,Lnx1,ligand of numb-protein X 1,LNX1
2918,1383359_at,0.273,0.0256,2.63,-3.93729,0.16399999999999998,Lnx2,ligand of numb-protein X 2,LNX2
17475,1375802_at,0.838,0.47100000000000003,0.7509999999999999,-6.47655,0.0472,Lonp1,"lon peptidase 1, mitochondrial",LONP1
9118,1371730_at,0.612,0.179,-1.45,-5.7439,-0.10800000000000001,Lonp2,"lon peptidase 2, peroxisomal",LONP2
1874,1368172_a_at,0.17600000000000002,0.0106,-3.16,-3.06397,-0.642,Lox,lysyl oxidase,LOX
4569,1388902_at,0.391,0.0574,-2.16,-4.714230000000001,-0.5429999999999999,Loxl1,lysyl oxidase-like 1,LOXL1
28722,1385695_at,0.9790000000000001,0.905,-0.12300000000000001,-6.76635,-0.0137,Loxl3,lysyl oxidase-like 3,LOXL3
25292,1369055_at,0.9470000000000001,0.77,-0.3,-6.72566,-0.0245,Lpar3,lysophosphatidic acid receptor 3,LPAR3
10799,1371923_at,0.67,0.233,1.27,-5.9589099999999995,0.131,Lpcat1,lysophosphatidylcholine acyltransferase 1,LPCAT1
6857,1393915_at,0.521,0.115,-1.73,-5.35361,-0.11599999999999999,Lpcat3,lysophosphatidylcholine acyltransferase 3,LPCAT3
10113,1373971_at,0.65,0.212,1.34,-5.88152,0.136,Lpcat4,lysophosphatidylcholine acyltransferase 4,LPCAT4
5402,1372524_at,0.441,0.0767,1.98,-4.98522,0.158,Lpin1,lipin 1,LPIN1
8965,1383665_at,0.606,0.175,1.46,-5.72144,0.263,Lpin2,lipin 2,LPIN2
29960,1386965_at,0.99,0.9540000000000001,0.0588,-6.772689999999999,0.0044399999999999995,Lpl,lipoprotein lipase,LPL
10221,1385564_at,0.654,0.215,1.33,-5.89531,0.129,Lpp,LIM domain containing preferred translocation partner in lipoma,LPP
24224,1378633_at,0.935,0.728,-0.358,-6.70534,-0.0302,Lpxn,leupaxin,LPXN
6617,1374495_at,0.507,0.10800000000000001,-1.77,-5.29678,-0.168,Lrba,LPS responsive beige-like anchor protein,LRBA
1791,1393177_at,0.166,0.00957,3.22,-2.96115,0.48200000000000004,Lrch1,leucine rich repeats and calponin homology domain containing 1,LRCH1
15046,1373503_at,0.7859999999999999,0.381,-0.919,-6.33416,-0.0862,Lrch4,leucine rich repeats and calponin homology domain containing 4,LRCH4
16073,1378229_at,0.8079999999999999,0.418,0.846,-6.39853,0.0602,Lrfn1,leucine rich repeat and fibronectin type III domain containing 1,LRFN1
8058,1384540_at,0.574,0.149,1.57,-5.58292,0.142,Lrfn3,leucine rich repeat and fibronectin type III domain containing 3,LRFN3
25250,1385168_at,0.946,0.768,-0.303,-6.72491,-0.036,Lrif1,ligand dependent nuclear receptor interacting factor 1,LRIF1
4119,1386878_at,0.358,0.0474,-2.27,-4.5319,-0.157,Lrp10,LDL receptor related protein 10,LRP10
14819,1397523_at,0.782,0.373,-0.934,-6.31961,-0.10400000000000001,Lrp11,LDL receptor related protein 11,LRP11
10793,1374108_at,0.669,0.23199999999999998,-1.27,-5.95824,-0.11800000000000001,Lrp12,LDL receptor related protein 12,LRP12
11047,1370932_at,0.679,0.24100000000000002,-1.25,-5.98838,-0.132,Lrp4,LDL receptor related protein 4,LRP4
11651,1380241_a_at,0.696,0.261,-1.19,-6.050269999999999,-0.0947,Lrp5,LDL receptor related protein 5,LRP5
7986,1376725_at,0.5710000000000001,0.147,1.58,-5.56966,0.154,Lrp6,LDL receptor related protein 6,LRP6
3877,1388148_a_at,0.344,0.0429,-2.33,-4.43668,-0.17300000000000001,Lrpap1,LDL receptor related protein associated protein 1,LRPAP1
1635,1373500_at,0.152,0.008020000000000001,-3.32,-2.78436,-0.193,Lrpprc,leucine-rich pentatricopeptide repeat containing,LRPPRC
9054,1392901_at,0.609,0.177,1.46,-5.733230000000001,0.131,Lrrc1,leucine rich repeat containing 1,LRRC1
7009,1383342_at,0.528,0.11900000000000001,-1.71,-5.3861300000000005,-0.127,Lrrc14,leucine rich repeat containing 14,LRRC14
782,1376927_at,0.0624,0.00157,-4.34,-1.13109,-0.289,Lrrc14b,leucine rich repeat containing 14B,LRRC14B
13534,1395472_at,0.753,0.32799999999999996,-1.03,-6.22634,-0.172,Lrrc17,leucine rich repeat containing 17,LRRC17
22722,1373167_at,0.919,0.6709999999999999,0.43799999999999994,-6.67134,0.0363,Lrrc20,leucine rich repeat containing 20,LRRC20
3775,1385740_at,0.33799999999999997,0.041,-2.35,-4.39441,-0.363,Lrrc27,leucine rich repeat containing 27,LRRC27
6110,1378555_at,0.48,0.0944,1.85,-5.1763900000000005,0.19699999999999998,Lrrc28,leucine rich repeat containing 28,LRRC28
15105,1374020_at,0.787,0.382,-0.915,-6.337619999999999,-0.0608,Lrrc38,leucine rich repeat containing 38,LRRC38
11356,1377745_at,0.688,0.251,-1.22,-6.02104,-0.142,Lrrc40,leucine rich repeat containing 40,LRRC40
20697,1372784_at,0.888,0.591,-0.556,-6.60918,-0.0624,Lrrc41,leucine rich repeat containing 41,LRRC41
23639,1371879_at,0.929,0.706,-0.38799999999999996,-6.69318,-0.0343,Lrrc42,leucine rich repeat containing 42,LRRC42
5817,1376987_at,0.465,0.087,1.9,-5.1014,0.16,Lrrc49,leucine rich repeat containing 49,LRRC49
9247,1398374_at,0.618,0.184,-1.43,-5.76344,-0.14,Lrrc57,leucine rich repeat containing 57,LRRC57
596,1378137_at,0.0378,0.000726,-4.86,-0.3427,-0.321,Lrrc59,leucine rich repeat containing 59,LRRC59
4946,1398501_at,0.414,0.0659,2.07,-4.84438,0.168,Lrrc61,leucine rich repeat containing 61,LRRC61
1325,1382920_at,0.12,0.00512,3.6,-2.33118,0.318,Lrrc8a,"leucine rich repeat containing 8 family, member A",LRRC8A
2231,1378003_at,0.209,0.015,-2.95,-3.4098,-0.5820000000000001,Lrrc8b,"leucine rich repeat containing 8 family, member B",LRRC8B
4293,1380357_a_at,0.373,0.0515,2.22,-4.61115,0.294,Lrrc8c,"leucine rich repeat containing 8 family, member C",LRRC8C
25078,1373431_at,0.9440000000000001,0.7609999999999999,-0.313,-6.7216,-0.0291,Lrrc8d,"leucine rich repeat containing 8 family, member D",LRRC8D
18919,1383991_at,0.862,0.525,0.66,-6.542730000000001,0.0337,Lrrc8e,"leucine rich repeat containing 8 family, member E",LRRC8E
934,1389351_at,0.0779,0.00234,4.08,-1.5381200000000002,0.436,Lrrfip1,LRR binding FLII interacting protein 1,LRRFIP1
13236,1379282_at,0.7440000000000001,0.317,1.06,-6.20062,0.0668,Lrrfip2,LRR binding FLII interacting protein 2,LRRFIP2
16257,1373331_at,0.812,0.425,-0.833,-6.409619999999999,-0.0544,Lrsam1,leucine rich repeat and sterile alpha motif containing 1,LRSAM1
26380,1373715_at,0.96,0.8140000000000001,-0.242,-6.74292,-0.0248,Lrwd1,leucine-rich repeats and WD repeat domain containing 1,LRWD1
27560,1370550_at,0.97,0.86,0.18100000000000002,-6.75673,0.0141,Lsamp,limbic system-associated membrane protein,LSAMP
11086,1391565_at,0.68,0.242,1.25,-5.992369999999999,0.06,Lsg1,large 60S subunit nuclear export GTPase 1,LSG1
20709,1385487_at,0.889,0.5920000000000001,-0.555,-6.60973,-0.05,Lsm1,"LSM1 homolog, mRNA degradation associated",LSM1
10640,1375415_at,0.665,0.22699999999999998,-1.29,-5.94104,-0.163,Lsm10,"LSM10, U7 small nuclear RNA associated",LSM10
14497,1382557_at,0.775,0.361,-0.958,-6.2977099999999995,-0.114,Lsm11,"LSM11, U7 small nuclear RNA associated",LSM11
8618,1393014_at,0.596,0.165,-1.5,-5.67363,-0.16399999999999998,Lsm12,LSM12 homolog,LSM12
19266,1377905_at,0.867,0.537,-0.64,-6.556010000000001,-0.0685,Lsm14a,LSM14A mRNA processing body assembly factor,LSM14A
23116,1388488_at,0.9229999999999999,0.6859999999999999,-0.41600000000000004,-6.68118,-0.0374,Lsm3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM3
2951,1371683_at,0.276,0.0262,-2.62,-3.95815,-0.193,Lsm4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM4
18648,1376483_at,0.86,0.516,-0.675,-6.5323400000000005,-0.0807,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",LSM5
5034,1388772_at,0.42,0.068,-2.05,-4.87326,-0.187,Lsm8,"LSM8 homolog, U6 small nuclear RNA associated",LSM8
15726,1368368_a_at,0.802,0.406,0.8690000000000001,-6.3785099999999995,0.0696,Lsr,lipolysis stimulated lipoprotein receptor,LSR
28169,1389010_at,0.976,0.884,-0.15,-6.76232,-0.0171,Lta4h,leukotriene A4 hydrolase,LTA4H
28189,1367912_at,0.976,0.884,0.149,-6.76248,0.0447,Ltbp1,latent transforming growth factor beta binding protein 1,LTBP1
10819,1368448_at,0.6709999999999999,0.233,1.27,-5.96166,0.172,Ltbp2,latent transforming growth factor beta binding protein 2,LTBP2
23125,1371500_at,0.924,0.687,-0.415,-6.6815,-0.0362,Ltbp4,latent transforming growth factor beta binding protein 4,LTBP4
18140,1372914_at,0.851,0.496,0.7070000000000001,-6.50943,0.0417,Ltbr,lymphotoxin beta receptor,LTBR
6774,1372312_at,0.517,0.113,-1.74,-5.33568,-0.152,Ltv1,LTV1 ribosome biogenesis factor,LTV1
2415,1372838_at,0.226,0.0176,-2.86,-3.56581,-0.21899999999999997,Luc7l,LUC7-like,LUC7L
17187,1399116_at,0.831,0.46,0.77,-6.461180000000001,0.0743,Luc7l2,LUC7-like 2 pre-mRNA splicing factor,LUC7L2
10785,1377694_at,0.669,0.23199999999999998,1.28,-5.95683,0.11800000000000001,Luc7l3,LUC7-like 3 pre-mRNA splicing factor,LUC7L3
28357,1367749_at,0.977,0.8909999999999999,-0.14,-6.763839999999999,-0.0294,Lum,lumican,LUM
10622,1396861_at,0.664,0.22699999999999998,1.29,-5.93925,0.105,Lurap1,leucine rich adaptor protein 1,LURAP1
734,1387003_at,0.0567,0.00134,4.45,-0.96831,0.28600000000000003,Luzp1,leucine zipper protein 1,LUZP1
14350,1367768_at,0.772,0.35600000000000004,0.9690000000000001,-6.28728,0.0919,Lxn,latexin,LXN
2777,1389510_at,0.259,0.0232,-2.69,-3.83845,-0.188,Lyar,Ly1 antibody reactive,LYAR
10858,1387277_at,0.672,0.235,1.27,-5.96594,0.0756,Lyn,"LYN proto-oncogene, Src family tyrosine kinase",LYN
21257,1367832_at,0.8959999999999999,0.612,-0.523,-6.627510000000001,-0.045,Lypla1,lysophospholipase I,LYPLA1
30124,1367458_at,0.991,0.96,0.0512,-6.77315,0.00499,Lypla2,lysophospholipase II,LYPLA2
12552,1372281_at,0.726,0.293,1.11,-6.14141,0.0684,Lyplal1,lysophospholipase-like 1,LYPLAL1
15894,1390160_at,0.805,0.41100000000000003,0.858,-6.388,0.054,Lyrm9,LYR motif containing 9,LYRM9
18067,1373251_at,0.8490000000000001,0.493,-0.7120000000000001,-6.50551,-0.0653,Lysmd1,LysM domain containing 1,LYSMD1
25511,1373904_at,0.9490000000000001,0.778,0.289,-6.7292,0.0194,Lysmd2,LysM domain containing 2,LYSMD2
27036,1376436_at,0.966,0.84,-0.20800000000000002,-6.75113,-0.0161,Lysmd3,LysM domain containing 3,LYSMD3
6043,1383132_at,0.47700000000000004,0.0928,-1.86,-5.1607,-0.131,Lzic,leucine zipper and CTNNBIP1 domain containing,LZIC
4096,1375894_at,0.35700000000000004,0.047,-2.27,-4.52391,-0.191,Lztfl1,leucine zipper transcription factor-like 1,LZTFL1
9875,1374847_at,0.643,0.204,-1.36,-5.8521,-0.097,Lztr1,leucine-zipper-like transcription regulator 1,LZTR1
23903,1372158_at,0.932,0.7170000000000001,0.374,-6.6990300000000005,0.041,Macrod1,MACRO domain containing 1,MACROD1
14173,1378028_at,0.768,0.35,-0.982,-6.27402,-0.0855,Mad2l1,MAD2 mitotic arrest deficient-like 1 (yeast),MAD2L1
10832,1372409_at,0.6709999999999999,0.23399999999999999,-1.27,-5.96357,-0.12300000000000001,Mad2l1bp,MAD2L1 binding protein,MAD2L1BP
22957,1374146_at,0.9209999999999999,0.68,0.425,-6.67725,0.0364,Mad2l2,MAD2 mitotic arrest deficient-like 2 (yeast),MAD2L2
26194,1372580_at,0.9570000000000001,0.8059999999999999,-0.252,-6.740069999999999,-0.0165,Madd,MAP-kinase activating death domain,MADD
1551,1371734_at,0.14300000000000002,0.0071200000000000005,-3.4,-2.66462,-0.228,Maea,macrophage erythroblast attacher,MAEA
7689,1385243_at,0.5579999999999999,0.138,-1.62,-5.5174199999999995,-0.237,Maf,MAF bZIP transcription factor,MAF
7584,1371374_at,0.555,0.135,-1.63,-5.50022,-0.0886,Maf1,"MAF1 homolog, negative regulator of RNA polymerase III",MAF1
1528,1380229_at,0.141,0.00692,3.41,-2.63617,0.639,Maff,MAF bZIP transcription factor F,MAFF
3516,1372024_at,0.317,0.0358,2.44,-4.2633,0.249,Mafg,MAF bZIP transcription factor G,MAFG
141,1372211_at,0.00229,1.05e-05,8.29,3.94138,1.03,Mafk,MAF bZIP transcription factor K,MAFK
9878,1386895_at,0.643,0.204,-1.36,-5.85248,-0.111,Maged1,MAGE family member D1,MAGED1
24992,1367744_at,0.943,0.758,-0.317,-6.720260000000001,-0.0251,Maged2,MAGE family member D2,MAGED2
12179,1377267_at,0.7170000000000001,0.281,-1.14,-6.10841,-0.11199999999999999,Magee1,MAGE family member E1,MAGEE1
2725,1390552_at,0.254,0.0223,2.72,-3.8007400000000002,0.28800000000000003,Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",MAGI1
22896,1369341_a_at,0.9209999999999999,0.6779999999999999,0.428,-6.67595,0.0243,Magi2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",MAGI2
3371,1387753_s_at,0.308,0.0334,2.48,-4.1966,0.23,Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",MAGI3
21895,1372815_at,0.9079999999999999,0.639,0.484,-6.648630000000001,0.0394,Magoh,"mago-nashi homolog, proliferation-associated (Drosophila)",MAGOH
2511,1395152_at,0.233,0.0188,-2.82,-3.63436,-0.308,Mak16,MAK16 homolog,MAK16
23562,1388017_at,0.9279999999999999,0.703,0.392,-6.69154,0.0241,Mamdc4,MAM domain containing 4,MAMDC4
1376,1371878_at,0.125,0.005529999999999999,3.55,-2.40853,0.439,Maml1,mastermind-like transcriptional coactivator 1,MAML1
